"agency_cd","site_no","datetime","X165986_00060_00001","X165986_00060_00001_cd","X165987_00060_00002","X165987_00060_00002_cd","X84936_00060_00003","X84936_00060_00003_cd","X84937_00065_00001","X84937_00065_00001_cd","X84938_00065_00002","X84938_00065_00002_cd","X84939_00065_00003","X84939_00065_00003_cd"
"USGS",2085000,"7/24/28",NA,"",NA,"",13,"A",NA,"",NA,"",NA,""
"USGS",2085000,"7/25/28",NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,"7/26/28",NA,"",NA,"",10,"A",NA,"",NA,"",NA,""
"USGS",2085000,"7/27/28",NA,"",NA,"",9.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"7/28/28",NA,"",NA,"",8.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"7/29/28",NA,"",NA,"",9.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"7/30/28",NA,"",NA,"",8.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"7/31/28",NA,"",NA,"",7.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/1/28",NA,"",NA,"",7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/2/28",NA,"",NA,"",6.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/3/28",NA,"",NA,"",5.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/4/28",NA,"",NA,"",5.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/5/28",NA,"",NA,"",4.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/6/28",NA,"",NA,"",12,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/7/28",NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/8/28",NA,"",NA,"",17,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/9/28",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/10/28",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/11/28",NA,"",NA,"",404,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/12/28",NA,"",NA,"",102,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/13/28",NA,"",NA,"",65,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/14/28",NA,"",NA,"",51,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/15/28",NA,"",NA,"",235,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/16/28",NA,"",NA,"",764,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/17/28",NA,"",NA,"",235,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/18/28",NA,"",NA,"",91,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/19/28",NA,"",NA,"",55,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/20/28",NA,"",NA,"",43,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/21/28",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/22/28",NA,"",NA,"",29,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/23/28",NA,"",NA,"",27,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/24/28",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/25/28",NA,"",NA,"",37,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/26/28",NA,"",NA,"",34,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/27/28",NA,"",NA,"",29,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/28/28",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/29/28",NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/30/28",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"8/31/28",NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/1/28",NA,"",NA,"",96,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/2/28",NA,"",NA,"",235,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/3/28",NA,"",NA,"",474,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/4/28",NA,"",NA,"",182,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/5/28",NA,"",NA,"",574,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/6/28",NA,"",NA,"",1930,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/7/28",NA,"",NA,"",277,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/8/28",NA,"",NA,"",64,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/9/28",NA,"",NA,"",57,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/10/28",NA,"",NA,"",52,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/11/28",NA,"",NA,"",47,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/12/28",NA,"",NA,"",43,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/13/28",NA,"",NA,"",38,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/14/28",NA,"",NA,"",36,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/15/28",NA,"",NA,"",35,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/16/28",NA,"",NA,"",33,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/17/28",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/18/28",NA,"",NA,"",502,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/19/28",NA,"",NA,"",2510,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/20/28",NA,"",NA,"",691,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/21/28",NA,"",NA,"",263,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/22/28",NA,"",NA,"",118,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/23/28",NA,"",NA,"",80,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/24/28",NA,"",NA,"",74,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/25/28",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/26/28",NA,"",NA,"",58,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/27/28",NA,"",NA,"",50,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/28/28",NA,"",NA,"",45,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/29/28",NA,"",NA,"",43,"A",NA,"",NA,"",NA,""
"USGS",2085000,"9/30/28",NA,"",NA,"",52,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/1/28",NA,"",NA,"",46,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/2/28",NA,"",NA,"",44,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/3/28",NA,"",NA,"",42,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/4/28",NA,"",NA,"",38,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/5/28",NA,"",NA,"",37,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/6/28",NA,"",NA,"",35,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/7/28",NA,"",NA,"",50,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/8/28",NA,"",NA,"",39,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/9/28",NA,"",NA,"",33,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/10/28",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/11/28",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/12/28",NA,"",NA,"",29,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/13/28",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/14/28",NA,"",NA,"",27,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/15/28",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/16/28",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/17/28",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/18/28",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/19/28",NA,"",NA,"",33,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/20/28",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/21/28",NA,"",NA,"",31,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/22/28",NA,"",NA,"",31,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/23/28",NA,"",NA,"",31,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/24/28",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/25/28",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/26/28",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/27/28",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/28/28",NA,"",NA,"",27,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/29/28",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/30/28",NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,"10/31/28",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/1/28",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/2/28",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/3/28",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/4/28",NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/5/28",NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/6/28",NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/7/28",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/8/28",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/9/28",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/10/28",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/11/28",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/12/28",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/13/28",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/14/28",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/15/28",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/16/28",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/17/28",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/18/28",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/19/28",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/20/28",NA,"",NA,"",33,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/21/28",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/22/28",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/23/28",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/24/28",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/25/28",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/26/28",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/27/28",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/28/28",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/29/28",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"11/30/28",NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/1/28",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/2/28",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/3/28",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/4/28",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/5/28",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/6/28",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/7/28",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/8/28",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/9/28",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/10/28",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/11/28",NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/12/28",NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/13/28",NA,"",NA,"",17,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/14/28",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/15/28",NA,"",NA,"",37,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/16/28",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/17/28",NA,"",NA,"",29,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/18/28",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/19/28",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/20/28",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/21/28",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/22/28",NA,"",NA,"",27,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/23/28",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/24/28",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/25/28",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/26/28",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/27/28",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/28/28",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/29/28",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/30/28",NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,"12/31/28",NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/1/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/2/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/3/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/4/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/5/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/6/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/7/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/8/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/9/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/10/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/11/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/12/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/13/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/14/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/15/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/16/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/17/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/18/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/19/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/20/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/21/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/22/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/23/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/24/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/25/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/26/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/27/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/28/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/29/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/30/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"1/31/29",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/1/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/2/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/3/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/4/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/5/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/6/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/7/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/8/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/9/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/10/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/11/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/12/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/13/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/14/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/15/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/16/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/17/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/18/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/19/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/20/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/21/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/22/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/23/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/24/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/25/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/26/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/27/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"2/28/29",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/1/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/2/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/3/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/4/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/5/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/6/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/7/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/8/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/9/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/10/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/11/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/12/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/13/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/14/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/15/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/16/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/17/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/18/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/19/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/20/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/21/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/22/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/23/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/24/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/25/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/26/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/27/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/28/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/29/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/30/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"3/31/29",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/1/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/2/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/3/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/4/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/5/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/6/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/7/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/8/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/9/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/10/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/11/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/12/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/13/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/14/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/15/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/16/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/17/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/18/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/19/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/20/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/21/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/22/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/23/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/24/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/25/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/26/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/27/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/28/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/29/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"4/30/29",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/1/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/2/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/3/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/4/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/5/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/6/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/7/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/8/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/9/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/10/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/11/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/12/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/13/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/14/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/15/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/16/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/17/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/18/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"5/19/29",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
